student_id,first_name,last_name,gender,dob,age,grade,section,roll_no,email,phone,address,city,state,country,gpa,enrollment_date
S001491,Moumita,Chowdhury,Female,2009-11-17,15,3,D,41,moumita.chowdhury1491@school.edu,01884479098,"House 72, Road 122, Mymensingh",Mymensingh,Mymensingh Division,Bangladesh,2.58,2015-12-06
S001492,Khan,Haque,Male,2017-05-17,8,5,C,42,khan.haque1492@school.edu,01202248248,"House 121, Road 119, Mymensingh",Mymensingh,Chattogram Division,Bangladesh,4.17,2017-09-27
S001493,Tasnima,Akter,Male,2010-01-29,15,2,A,43,tasnima.akter1493@school.edu,01266914193,"House 233, Road 24, Mymensingh",Mymensingh,Dhaka Division,Bangladesh,3.15,2015-04-11
S001494,Rifat,Banu,Female,2007-10-14,18,10,B,44,rifat.banu1494@school.edu,01569247688,"House 135, Road 21, Barishal",Barishal,Khulna Division,Bangladesh,2.19,2015-07-05
S001495,Nabila,Islam,Male,2006-07-26,19,2,A,45,nabila.islam1495@school.edu,01814051325,"House 159, Road 80, Chattogram",Chattogram,Barishal Division,Bangladesh,4.62,2022-07-01
S001496,Raihan,Ahmed,Female,2014-04-16,11,10,C,46,raihan.ahmed1496@school.edu,01067148783,"House 391, Road 100, Chattogram",Chattogram,Dhaka Division,Bangladesh,2.59,2017-12-11
S001497,Nabila,Sheikh,Male,2008-06-03,17,6,D,47,nabila.sheikh1497@school.edu,01940740337,"House 472, Road 135, Sylhet",Sylhet,Khulna Division,Bangladesh,3.85,2021-07-06
S001498,Raihan,Hossain,Female,2010-02-25,15,10,A,48,raihan.hossain1498@school.edu,01369412641,"House 219, Road 195, Dhaka",Dhaka,Mymensingh Division,Bangladesh,3.16,2017-07-07
S001499,Raihan,Hasan,Male,2006-06-20,19,9,A,49,raihan.hasan1499@school.edu,01576310108,"House 85, Road 83, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,3.0,2019-07-26
S001500,Rana,Kabir,Male,2011-06-23,14,1,C,50,rana.kabir1500@school.edu,01748679486,"House 7, Road 167, Sylhet",Sylhet,Sylhet Division,Bangladesh,2.76,2015-10-12
S001501,Rana,Kabir,Female,2005-07-27,20,8,D,1,rana.kabir1501@school.edu,01017737594,"House 271, Road 27, Barishal",Barishal,Mymensingh Division,Bangladesh,2.61,2015-06-01
S001502,Fatima,Islam,Male,2017-11-14,7,1,A,2,fatima.islam1502@school.edu,01490214441,"House 144, Road 59, Rangpur",Rangpur,Khulna Division,Bangladesh,4.55,2019-09-29
S001503,Rana,Mollah,Female,2016-08-22,9,11,D,3,rana.mollah1503@school.edu,01552391703,"House 160, Road 159, Barishal",Barishal,Khulna Division,Bangladesh,2.73,2015-01-06
S001504,Bappy,Banu,Male,2014-01-25,11,4,D,4,bappy.banu1504@school.edu,01197731739,"House 260, Road 127, Sylhet",Sylhet,Mymensingh Division,Bangladesh,3.28,2016-09-25
S001505,Rashed,Sarkar,Female,2017-07-25,8,9,D,5,rashed.sarkar1505@school.edu,01539276871,"House 296, Road 52, Sylhet",Sylhet,Rangpur Division,Bangladesh,2.23,2017-09-15
S001506,Fatima,Talukder,Female,2013-10-05,12,1,D,6,fatima.talukder1506@school.edu,01055817357,"House 70, Road 87, Khulna",Khulna,Dhaka Division,Bangladesh,4.64,2016-05-12
S001507,Arif,Kabir,Female,2017-07-02,8,4,C,7,arif.kabir1507@school.edu,01464639897,"House 331, Road 84, Dhaka",Dhaka,Dhaka Division,Bangladesh,4.82,2022-06-07
S001508,Sadia,Talukder,Male,2010-03-06,15,12,B,8,sadia.talukder1508@school.edu,01427186692,"House 29, Road 85, Rangpur",Rangpur,Khulna Division,Bangladesh,2.38,2024-05-08
S001509,Arif,Haque,Female,2013-09-26,12,1,A,9,arif.haque1509@school.edu,01110156161,"House 496, Road 198, Comilla",Comilla,Chattogram Division,Bangladesh,3.69,2023-11-01
S001510,Tuhin,Majumder,Male,2006-12-20,18,1,A,10,tuhin.majumder1510@school.edu,01882384699,"House 437, Road 104, Dhaka",Dhaka,Mymensingh Division,Bangladesh,4.04,2024-12-23
S001511,Sohana,Khan,Male,2009-11-22,15,1,C,11,sohana.khan1511@school.edu,01481773655,"House 396, Road 136, Mymensingh",Mymensingh,Dhaka Division,Bangladesh,3.82,2016-06-01
S001512,Moumita,Khan,Female,2005-06-21,20,4,A,12,moumita.khan1512@school.edu,01864176130,"House 354, Road 161, Khulna",Khulna,Chattogram Division,Bangladesh,3.24,2023-07-29
S001513,Mizan,Haque,Male,2016-05-14,9,6,A,13,mizan.haque1513@school.edu,01676403239,"House 92, Road 88, Chattogram",Chattogram,Rangpur Division,Bangladesh,3.71,2017-07-23
S001514,Rashed,Khanam,Male,2014-01-09,11,2,B,14,rashed.khanam1514@school.edu,01693794999,"House 95, Road 158, Rangpur",Rangpur,Mymensingh Division,Bangladesh,4.58,2017-02-02
S001515,Mizan,Biswas,Male,2016-09-01,9,4,D,15,mizan.biswas1515@school.edu,01868111433,"House 13, Road 83, Dhaka",Dhaka,Barishal Division,Bangladesh,2.77,2021-10-14
S001516,Moumita,Talukder,Male,2012-06-28,13,12,C,16,moumita.talukder1516@school.edu,01906278790,"House 9, Road 183, Khulna",Khulna,Khulna Division,Bangladesh,3.73,2022-09-19
S001517,Nabila,Kabir,Female,2015-07-01,10,2,D,17,nabila.kabir1517@school.edu,01266032358,"House 319, Road 82, Sylhet",Sylhet,Dhaka Division,Bangladesh,3.61,2015-01-28
S001518,Sadia,Haque,Female,2015-12-26,9,4,D,18,sadia.haque1518@school.edu,01939579551,"House 38, Road 17, Khulna",Khulna,Khulna Division,Bangladesh,4.16,2018-01-08
S001519,Sohana,Sarkar,Other,2015-03-25,10,4,D,19,sohana.sarkar1519@school.edu,01256761125,"House 16, Road 4, Sylhet",Sylhet,Rangpur Division,Bangladesh,4.55,2017-04-20
S001520,Moumita,Ahmed,Male,2010-08-04,15,12,B,20,moumita.ahmed1520@school.edu,01924828732,"House 269, Road 52, Chattogram",Chattogram,Dhaka Division,Bangladesh,4.66,2022-08-29
S001521,Tasnima,Rahman,Female,2010-02-24,15,6,C,21,tasnima.rahman1521@school.edu,01852207201,"House 279, Road 121, Comilla",Comilla,Mymensingh Division,Bangladesh,2.07,2018-04-23
S001522,Nabila,Islam,Male,2008-08-05,17,10,D,22,nabila.islam1522@school.edu,01365129555,"House 454, Road 21, Chattogram",Chattogram,Rangpur Division,Bangladesh,4.13,2015-03-17
S001523,Rafi,Majumder,Male,2011-10-23,14,5,B,23,rafi.majumder1523@school.edu,01262300360,"House 79, Road 191, Comilla",Comilla,Chattogram Division,Bangladesh,2.39,2018-08-12
S001524,Rifat,Mollah,Male,2009-04-09,16,11,B,24,rifat.mollah1524@school.edu,01437539169,"House 58, Road 107, Khulna",Khulna,Mymensingh Division,Bangladesh,4.87,2015-05-04
S001525,Khan,Mollah,Male,2014-07-25,11,7,D,25,khan.mollah1525@school.edu,01403304544,"House 136, Road 149, Chattogram",Chattogram,Dhaka Division,Bangladesh,3.17,2019-11-21
S001526,Raihan,Hossain,Male,2017-04-05,8,5,C,26,raihan.hossain1526@school.edu,01801517642,"House 301, Road 34, Mymensingh",Mymensingh,Mymensingh Division,Bangladesh,4.08,2020-10-13
S001527,Imran,Chowdhury,Male,2005-02-19,20,1,D,27,imran.chowdhury1527@school.edu,01996131525,"House 69, Road 170, Rangpur",Rangpur,Chattogram Division,Bangladesh,4.09,2022-10-23
S001528,Moumita,Ahmed,Male,2017-04-19,8,8,D,28,moumita.ahmed1528@school.edu,01435404762,"House 187, Road 12, Rangpur",Rangpur,Rangpur Division,Bangladesh,4.61,2017-03-23
S001529,Fatima,Islam,Male,2012-05-24,13,6,C,29,fatima.islam1529@school.edu,01862778882,"House 273, Road 151, Mymensingh",Mymensingh,Dhaka Division,Bangladesh,2.66,2019-12-29
S001530,Arif,Mollah,Male,2013-01-17,12,9,A,30,arif.mollah1530@school.edu,01971861422,"House 339, Road 188, Barishal",Barishal,Khulna Division,Bangladesh,4.87,2018-09-07
S001531,Sadia,Haque,Female,2006-01-06,19,12,C,31,sadia.haque1531@school.edu,01967577991,"House 409, Road 141, Chattogram",Chattogram,Rangpur Division,Bangladesh,2.57,2020-01-14
S001532,Rana,Hossain,Female,2012-06-07,13,7,B,32,rana.hossain1532@school.edu,01745116089,"House 450, Road 90, Rangpur",Rangpur,Sylhet Division,Bangladesh,3.71,2015-06-09
S001533,Nusrat,Rahman,Male,2009-08-08,16,7,D,33,nusrat.rahman1533@school.edu,01008347612,"House 200, Road 28, Barishal",Barishal,Dhaka Division,Bangladesh,4.06,2020-07-23
S001534,Fatima,Mollah,Female,2017-11-01,8,11,D,34,fatima.mollah1534@school.edu,01992715603,"House 452, Road 133, Barishal",Barishal,Sylhet Division,Bangladesh,4.03,2023-05-23
S001535,Sadia,Khan,Female,2017-07-31,8,9,D,35,sadia.khan1535@school.edu,01818439763,"House 331, Road 2, Dhaka",Dhaka,Rangpur Division,Bangladesh,4.73,2021-05-17
S001536,Sohana,Mollah,Female,2011-05-21,14,10,C,36,sohana.mollah1536@school.edu,01457444107,"House 70, Road 99, Mymensingh",Mymensingh,Sylhet Division,Bangladesh,4.72,2016-11-28
S001537,Jannatul,Akter,Female,2011-09-05,14,6,A,37,jannatul.akter1537@school.edu,01604359839,"House 380, Road 14, Rangpur",Rangpur,Rangpur Division,Bangladesh,3.91,2024-09-01
S001538,Raihan,Haque,Female,2017-11-02,8,6,C,38,raihan.haque1538@school.edu,01783756816,"House 157, Road 174, Comilla",Comilla,Sylhet Division,Bangladesh,2.93,2024-03-28
S001539,Rafi,Talukder,Female,2009-09-21,16,8,A,39,rafi.talukder1539@school.edu,01776135007,"House 102, Road 184, Barishal",Barishal,Barishal Division,Bangladesh,3.75,2016-08-31
S001540,Rifat,Sheikh,Male,2010-04-20,15,7,C,40,rifat.sheikh1540@school.edu,01285023126,"House 356, Road 172, Rangpur",Rangpur,Chattogram Division,Bangladesh,2.48,2017-09-01
S001541,Jannatul,Chowdhury,Male,2015-02-08,10,5,A,41,jannatul.chowdhury1541@school.edu,01322347714,"House 300, Road 63, Mymensingh",Mymensingh,Mymensingh Division,Bangladesh,3.84,2024-12-08
S001542,Sadia,Sheikh,Male,2015-02-16,10,3,A,42,sadia.sheikh1542@school.edu,01061741364,"House 410, Road 101, Sylhet",Sylhet,Mymensingh Division,Bangladesh,3.08,2018-01-27
S001543,Fatima,Rahman,Male,2017-08-23,8,11,A,43,fatima.rahman1543@school.edu,01270650761,"House 122, Road 168, Khulna",Khulna,Chattogram Division,Bangladesh,4.61,2021-01-25
S001544,Arif,Hasan,Male,2011-05-10,14,9,C,44,arif.hasan1544@school.edu,01304555595,"House 220, Road 2, Dhaka",Dhaka,Chattogram Division,Bangladesh,4.91,2017-05-19
S001545,Sohana,Talukder,Female,2017-02-01,8,11,C,45,sohana.talukder1545@school.edu,01332763990,"House 267, Road 46, Sylhet",Sylhet,Rangpur Division,Bangladesh,4.47,2015-05-25
S001546,Rana,Kabir,Female,2008-03-10,17,10,A,46,rana.kabir1546@school.edu,01222097550,"House 222, Road 165, Mymensingh",Mymensingh,Dhaka Division,Bangladesh,3.37,2021-10-16
S001547,Raihan,Hossain,Female,2006-07-04,19,11,A,47,raihan.hossain1547@school.edu,01200393449,"House 468, Road 30, Dhaka",Dhaka,Barishal Division,Bangladesh,3.31,2020-05-02
S001548,Khan,Rahman,Female,2017-05-13,8,4,B,48,khan.rahman1548@school.edu,01391929692,"House 246, Road 22, Chattogram",Chattogram,Dhaka Division,Bangladesh,4.55,2017-07-07
S001549,Nusrat,Rahman,Female,2005-12-12,19,9,B,49,nusrat.rahman1549@school.edu,01283774270,"House 377, Road 139, Rangpur",Rangpur,Khulna Division,Bangladesh,3.86,2018-08-20
S001550,Moumita,Mia,Female,2017-04-13,8,1,D,50,moumita.mia1550@school.edu,01322801269,"House 188, Road 129, Dhaka",Dhaka,Khulna Division,Bangladesh,2.78,2022-11-22
S001551,Bappy,Sheikh,Male,2011-01-27,14,7,A,1,bappy.sheikh1551@school.edu,01960647245,"House 239, Road 178, Khulna",Khulna,Khulna Division,Bangladesh,3.38,2020-01-30
S001552,Nabila,Talukder,Female,2017-01-11,8,1,D,2,nabila.talukder1552@school.edu,01094657770,"House 257, Road 156, Mymensingh",Mymensingh,Dhaka Division,Bangladesh,2.43,2021-11-23
S001553,Raihan,Khan,Female,2008-06-24,17,9,A,3,raihan.khan1553@school.edu,01928261641,"House 39, Road 166, Comilla",Comilla,Dhaka Division,Bangladesh,2.0,2017-03-13
S001554,Rifat,Siddique,Male,2013-09-07,12,9,A,4,rifat.siddique1554@school.edu,01316647951,"House 451, Road 45, Khulna",Khulna,Barishal Division,Bangladesh,3.75,2017-02-20
S001555,Nabila,Khan,Female,2013-02-05,12,6,C,5,nabila.khan1555@school.edu,01160199198,"House 477, Road 180, Sylhet",Sylhet,Sylhet Division,Bangladesh,2.06,2019-12-08
S001556,Fatima,Talukder,Male,2016-07-16,9,8,A,6,fatima.talukder1556@school.edu,01520771074,"House 297, Road 96, Dhaka",Dhaka,Khulna Division,Bangladesh,2.68,2019-10-06
S001557,Raihan,Haque,Male,2008-05-27,17,5,D,7,raihan.haque1557@school.edu,01105110900,"House 378, Road 93, Comilla",Comilla,Dhaka Division,Bangladesh,4.45,2020-07-26
S001558,Arif,Rahman,Male,2006-01-29,19,6,C,8,arif.rahman1558@school.edu,01972392010,"House 464, Road 160, Khulna",Khulna,Sylhet Division,Bangladesh,4.7,2020-04-11
S001559,Tuhin,Talukder,Male,2015-05-03,10,11,C,9,tuhin.talukder1559@school.edu,01396597442,"House 391, Road 190, Rangpur",Rangpur,Chattogram Division,Bangladesh,3.15,2022-08-09
S001560,Nabila,Rahman,Male,2006-11-15,18,5,A,10,nabila.rahman1560@school.edu,01537405133,"House 445, Road 114, Comilla",Comilla,Mymensingh Division,Bangladesh,4.95,2023-08-10
S001561,Mizan,Kabir,Female,2015-01-13,10,9,A,11,mizan.kabir1561@school.edu,01608557174,"House 371, Road 101, Dhaka",Dhaka,Mymensingh Division,Bangladesh,3.09,2018-05-06
S001562,Rifat,Majumder,Male,2011-02-14,14,10,A,12,rifat.majumder1562@school.edu,01803586240,"House 290, Road 159, Rangpur",Rangpur,Barishal Division,Bangladesh,2.77,2018-09-16
S001563,Bappy,Khanam,Male,2009-02-05,16,6,B,13,bappy.khanam1563@school.edu,01527911110,"House 129, Road 106, Rangpur",Rangpur,Mymensingh Division,Bangladesh,4.08,2015-10-18
S001564,Mizan,Majumder,Female,2012-03-18,13,4,B,14,mizan.majumder1564@school.edu,01135961830,"House 355, Road 137, Comilla",Comilla,Rangpur Division,Bangladesh,4.08,2022-04-19
S001565,Arif,Ahmed,Female,2008-04-25,17,7,C,15,arif.ahmed1565@school.edu,01259720554,"House 472, Road 141, Khulna",Khulna,Mymensingh Division,Bangladesh,3.72,2024-10-02
S001566,Fatima,Haque,Male,2006-06-11,19,8,C,16,fatima.haque1566@school.edu,01984746042,"House 471, Road 65, Barishal",Barishal,Barishal Division,Bangladesh,4.88,2020-05-27
S001567,Sohana,Rahman,Male,2014-08-22,11,8,B,17,sohana.rahman1567@school.edu,01758045292,"House 318, Road 129, Mymensingh",Mymensingh,Barishal Division,Bangladesh,4.59,2024-05-29
S001568,Rifat,Haque,Male,2017-02-25,8,8,D,18,rifat.haque1568@school.edu,01544584741,"House 370, Road 149, Barishal",Barishal,Khulna Division,Bangladesh,2.01,2021-11-05
S001569,Sakib,Siddique,Other,2005-01-27,20,10,D,19,sakib.siddique1569@school.edu,01275193463,"House 147, Road 76, Dhaka",Dhaka,Dhaka Division,Bangladesh,2.46,2018-02-15
S001570,Sohana,Haque,Male,2012-11-02,13,2,A,20,sohana.haque1570@school.edu,01568622307,"House 266, Road 8, Dhaka",Dhaka,Rangpur Division,Bangladesh,3.26,2021-11-17
S001571,Jannatul,Mollah,Male,2005-10-15,20,12,B,21,jannatul.mollah1571@school.edu,01743303727,"House 146, Road 77, Chattogram",Chattogram,Sylhet Division,Bangladesh,3.24,2022-04-11
S001572,Raihan,Hasan,Male,2006-05-29,19,3,A,22,raihan.hasan1572@school.edu,01380782878,"House 178, Road 160, Dhaka",Dhaka,Barishal Division,Bangladesh,3.25,2018-07-30
S001573,Rifat,Sheikh,Female,2013-06-13,12,6,D,23,rifat.sheikh1573@school.edu,01541802882,"House 361, Road 139, Rangpur",Rangpur,Chattogram Division,Bangladesh,2.23,2016-12-02
S001574,Khan,Siddique,Female,2012-02-03,13,5,D,24,khan.siddique1574@school.edu,01998428828,"House 23, Road 63, Sylhet",Sylhet,Barishal Division,Bangladesh,4.65,2018-09-06
S001575,Tasnima,Mollah,Female,2008-10-04,17,9,D,25,tasnima.mollah1575@school.edu,01123203668,"House 280, Road 100, Mymensingh",Mymensingh,Khulna Division,Bangladesh,2.38,2019-12-18
S001576,Rashed,Siddique,Female,2012-07-31,13,8,B,26,rashed.siddique1576@school.edu,01876032087,"House 497, Road 21, Comilla",Comilla,Sylhet Division,Bangladesh,2.68,2018-01-05
S001577,Arif,Siddique,Male,2017-01-16,8,4,C,27,arif.siddique1577@school.edu,01557356232,"House 29, Road 66, Comilla",Comilla,Barishal Division,Bangladesh,3.93,2023-08-09
S001578,Jannatul,Sarkar,Male,2012-12-30,12,8,B,28,jannatul.sarkar1578@school.edu,01027322857,"House 22, Road 196, Dhaka",Dhaka,Khulna Division,Bangladesh,4.13,2023-11-05
S001579,Rashed,Sheikh,Male,2011-07-07,14,9,B,29,rashed.sheikh1579@school.edu,01977041167,"House 402, Road 74, Chattogram",Chattogram,Khulna Division,Bangladesh,4.37,2019-09-22
S001580,Khan,Mia,Male,2013-10-08,12,7,A,30,khan.mia1580@school.edu,01448467332,"House 146, Road 140, Khulna",Khulna,Sylhet Division,Bangladesh,4.54,2022-09-26
S001581,Tuhin,Sheikh,Male,2015-06-09,10,1,A,31,tuhin.sheikh1581@school.edu,01623945994,"House 13, Road 163, Khulna",Khulna,Barishal Division,Bangladesh,2.82,2020-06-22
S001582,Moumita,Haque,Male,2006-04-30,19,3,A,32,moumita.haque1582@school.edu,01339801387,"House 115, Road 64, Chattogram",Chattogram,Mymensingh Division,Bangladesh,4.28,2016-08-11
S001583,Sadia,Siddique,Female,2006-03-13,19,9,A,33,sadia.siddique1583@school.edu,01080153374,"House 326, Road 168, Barishal",Barishal,Khulna Division,Bangladesh,3.21,2015-03-28
S001584,Raihan,Talukder,Male,2015-05-03,10,6,D,34,raihan.talukder1584@school.edu,01596957945,"House 190, Road 95, Comilla",Comilla,Khulna Division,Bangladesh,3.71,2021-11-10
S001585,Arif,Sheikh,Male,2010-05-21,15,7,B,35,arif.sheikh1585@school.edu,01917148541,"House 68, Road 190, Barishal",Barishal,Sylhet Division,Bangladesh,3.03,2016-10-19
S001586,Sadia,Khan,Female,2006-05-21,19,11,B,36,sadia.khan1586@school.edu,01165119214,"House 77, Road 16, Rangpur",Rangpur,Barishal Division,Bangladesh,2.89,2018-04-26
S001587,Sakib,Ahmed,Female,2008-01-16,17,11,D,37,sakib.ahmed1587@school.edu,01947308824,"House 89, Road 186, Dhaka",Dhaka,Chattogram Division,Bangladesh,4.47,2019-01-24
S001588,Tasnima,Rahman,Female,2011-05-20,14,1,B,38,tasnima.rahman1588@school.edu,01936340941,"House 462, Road 10, Khulna",Khulna,Mymensingh Division,Bangladesh,4.15,2024-03-23
S001589,Sadia,Rahman,Male,2017-10-28,8,10,A,39,sadia.rahman1589@school.edu,01047941232,"House 461, Road 153, Rangpur",Rangpur,Khulna Division,Bangladesh,3.22,2015-12-20
S001590,Tasnima,Chowdhury,Male,2011-10-15,14,5,C,40,tasnima.chowdhury1590@school.edu,01713399627,"House 123, Road 75, Mymensingh",Mymensingh,Sylhet Division,Bangladesh,3.25,2017-01-30
S001591,Rashed,Chowdhury,Female,2008-05-19,17,3,A,41,rashed.chowdhury1591@school.edu,01381301494,"House 285, Road 140, Dhaka",Dhaka,Chattogram Division,Bangladesh,3.85,2021-10-03
S001592,Rifat,Islam,Female,2014-03-31,11,6,B,42,rifat.islam1592@school.edu,01319199082,"House 494, Road 144, Chattogram",Chattogram,Rangpur Division,Bangladesh,2.65,2018-08-07
S001593,Sakib,Chowdhury,Male,2008-05-26,17,7,D,43,sakib.chowdhury1593@school.edu,01704171038,"House 149, Road 10, Chattogram",Chattogram,Sylhet Division,Bangladesh,2.35,2020-09-04
S001594,Jannatul,Hossain,Male,2009-08-15,16,1,B,44,jannatul.hossain1594@school.edu,01449560714,"House 233, Road 89, Comilla",Comilla,Mymensingh Division,Bangladesh,3.17,2015-08-26
S001595,Rashed,Hasan,Female,2015-04-21,10,4,A,45,rashed.hasan1595@school.edu,01631603781,"House 162, Road 198, Chattogram",Chattogram,Rangpur Division,Bangladesh,4.92,2022-07-14
S001596,Raihan,Hossain,Female,2017-11-10,8,7,B,46,raihan.hossain1596@school.edu,01066700599,"House 204, Road 176, Sylhet",Sylhet,Barishal Division,Bangladesh,4.74,2024-09-03
S001597,Tuhin,Mollah,Female,2008-01-27,17,4,D,47,tuhin.mollah1597@school.edu,01007158009,"House 25, Road 144, Comilla",Comilla,Mymensingh Division,Bangladesh,4.74,2018-01-28
S001598,Mizan,Sarkar,Male,2009-11-07,16,4,A,48,mizan.sarkar1598@school.edu,01658744888,"House 240, Road 86, Barishal",Barishal,Sylhet Division,Bangladesh,4.63,2016-12-01
S001599,Tuhin,Hossain,Female,2016-01-21,9,3,C,49,tuhin.hossain1599@school.edu,01825854551,"House 401, Road 7, Barishal",Barishal,Sylhet Division,Bangladesh,4.31,2021-06-17
S001600,Sakib,Akter,Female,2008-09-14,17,7,D,50,sakib.akter1600@school.edu,01883873693,"House 356, Road 61, Khulna",Khulna,Chattogram Division,Bangladesh,3.6,2015-05-14
S001601,Mizan,Biswas,Male,2016-08-21,9,7,D,1,mizan.biswas1601@school.edu,01486741637,"House 235, Road 86, Chattogram",Chattogram,Chattogram Division,Bangladesh,2.12,2017-07-22
S001602,Sadia,Rahman,Female,2015-10-14,10,1,A,2,sadia.rahman1602@school.edu,01458408114,"House 279, Road 29, Sylhet",Sylhet,Mymensingh Division,Bangladesh,2.24,2019-12-05
S001603,Imran,Sarkar,Female,2006-07-15,19,7,D,3,imran.sarkar1603@school.edu,01114603611,"House 175, Road 87, Khulna",Khulna,Barishal Division,Bangladesh,4.25,2015-04-01
S001604,Nabila,Kabir,Other,2010-10-17,15,12,D,4,nabila.kabir1604@school.edu,01836843771,"House 324, Road 176, Sylhet",Sylhet,Mymensingh Division,Bangladesh,2.08,2018-04-03
S001605,Jannatul,Biswas,Other,2017-09-16,8,11,D,5,jannatul.biswas1605@school.edu,01600301196,"House 496, Road 134, Khulna",Khulna,Chattogram Division,Bangladesh,3.49,2016-09-05
S001606,Khan,Banu,Male,2010-12-28,14,12,A,6,khan.banu1606@school.edu,01736838509,"House 405, Road 150, Rangpur",Rangpur,Mymensingh Division,Bangladesh,4.04,2020-01-22
S001607,Sakib,Biswas,Male,2017-11-12,8,7,C,7,sakib.biswas1607@school.edu,01081136403,"House 140, Road 49, Sylhet",Sylhet,Mymensingh Division,Bangladesh,3.58,2017-10-28
S001608,Sohana,Mia,Male,2014-06-03,11,8,C,8,sohana.mia1608@school.edu,01951429544,"House 428, Road 22, Mymensingh",Mymensingh,Barishal Division,Bangladesh,3.73,2018-04-17
S001609,Sohana,Hasan,Female,2007-12-05,17,6,B,9,sohana.hasan1609@school.edu,01800161734,"House 357, Road 193, Sylhet",Sylhet,Barishal Division,Bangladesh,3.74,2023-10-13
S001610,Jannatul,Banu,Male,2012-01-09,13,7,B,10,jannatul.banu1610@school.edu,01832648971,"House 285, Road 27, Dhaka",Dhaka,Dhaka Division,Bangladesh,2.27,2015-02-22
S001611,Rashed,Haque,Male,2012-07-30,13,7,A,11,rashed.haque1611@school.edu,01304948414,"House 161, Road 183, Khulna",Khulna,Rangpur Division,Bangladesh,4.12,2022-02-22
S001612,Sadia,Khan,Female,2017-02-25,8,11,B,12,sadia.khan1612@school.edu,01728756798,"House 454, Road 84, Chattogram",Chattogram,Rangpur Division,Bangladesh,2.62,2016-07-21
